n_pairs,generating_policy,selected_policy,hits,n_simulations,rate,ci_lo,ci_hi
288,repeat_last,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,uniform,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,expertise,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,win_stay_expertise,1000,1000,1.0,0.9961731014136095,1.0
288,win_stay_expertise,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,reward_learning,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,win_stay_expertise,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,uniform,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,expertise,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,reward_learning,109,1000,0.109,0.09115973208991156,0.12983290260464586
288,history_frequency,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,decay_q:0.02,6,1000,0.006,0.0027526315709082315,0.013028344232445605
288,history_frequency,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,decay_q:0.2,6,1000,0.006,0.0027526315709082315,0.013028344232445605
288,history_frequency,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,history_frequency,unresolved_tie,879,1000,0.879,0.8573226741029558,0.8977765367685602
288,reward_learning,uniform,0,1000,0.0,0.0,0.003826898586390522
288,reward_learning,expertise,0,1000,0.0,0.0,0.003826898586390522
288,reward_learning,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,reward_learning,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,reward_learning,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,reward_learning,reward_learning,563,1000,0.563,0.5320735047444565,0.5934443060336583
288,reward_learning,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,reward_learning,belief_dynamic,4,1000,0.004,0.0015565629678934295,0.010239720429805971
288,reward_learning,decay_q:0.02,174,1000,0.174,0.1517619648232723,0.19873317305505434
288,reward_learning,decay_q:0.05,55,1000,0.055,0.04249722594783333,0.07090871379405425
288,reward_learning,decay_q:0.1,10,1000,0.01,0.005440695309270557,0.01830966530539216
288,reward_learning,decay_q:0.2,63,1000,0.063,0.049549444227037005,0.07979526513746835
288,reward_learning,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
288,reward_learning,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
288,reward_learning,discounted_evidence:0.95,12,1000,0.012,0.006877579092159561,0.020857473928157594
288,reward_learning,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,reward_learning,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,reward_learning,unresolved_tie,119,1000,0.119,0.10037486818688018,0.14054122853594941
288,belief_static,uniform,0,1000,0.0,0.0,0.003826898586390522
288,belief_static,expertise,0,1000,0.0,0.0,0.003826898586390522
288,belief_static,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,belief_static,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,belief_static,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,belief_static,reward_learning,127,1000,0.127,0.10777968175436589,0.14907518459108146
288,belief_static,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,belief_static,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
288,belief_static,decay_q:0.02,10,1000,0.01,0.005440695309270557,0.01830966530539216
288,belief_static,decay_q:0.05,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
288,belief_static,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
288,belief_static,decay_q:0.2,9,1000,0.009,0.004742006589011481,0.017016007822824013
288,belief_static,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
288,belief_static,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
288,belief_static,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
288,belief_static,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,belief_static,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,belief_static,unresolved_tie,853,1000,0.853,0.8297018143400393,0.873596395257969
288,belief_dynamic,uniform,0,1000,0.0,0.0,0.003826898586390522
288,belief_dynamic,expertise,0,1000,0.0,0.0,0.003826898586390522
288,belief_dynamic,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,belief_dynamic,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,belief_dynamic,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,belief_dynamic,reward_learning,0,1000,0.0,0.0,0.003826898586390522
288,belief_dynamic,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,belief_dynamic,belief_dynamic,725,1000,0.725,0.696503294821948,0.7517746008141762
288,belief_dynamic,decay_q:0.02,6,1000,0.006,0.0027526315709082315,0.013028344232445605
288,belief_dynamic,decay_q:0.05,16,1000,0.016,0.009872155867426248,0.02583228196419978
288,belief_dynamic,decay_q:0.1,33,1000,0.033,0.023592783250793958,0.045981540028894805
288,belief_dynamic,decay_q:0.2,21,1000,0.021,0.013775634089646441,0.03189053475611568
288,belief_dynamic,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
288,belief_dynamic,discounted_evidence:0.9,41,1000,0.041,0.03036480400090244,0.055148288901404066
288,belief_dynamic,discounted_evidence:0.95,158,1000,0.158,0.1367072897211659,0.18191030891192525
288,belief_dynamic,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,belief_dynamic,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,belief_dynamic,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.02,uniform,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.02,expertise,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.02,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.02,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.02,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.02,reward_learning,291,1000,0.291,0.2636892970075237,0.3199103466015876
288,decay_q:0.02,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.02,belief_dynamic,14,1000,0.014,0.008357497449441328,0.023362247976530262
288,decay_q:0.02,decay_q:0.02,299,1000,0.299,0.27143714358426096,0.3281012696474681
288,decay_q:0.02,decay_q:0.05,150,1000,0.15,0.1292097149821607,0.1734691140283127
288,decay_q:0.02,decay_q:0.1,49,1000,0.049,0.03726084730617148,0.06419101521875278
288,decay_q:0.02,decay_q:0.2,121,1000,0.121,0.1022234632314399,0.14267732589704413
288,decay_q:0.02,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.02,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.02,discounted_evidence:0.95,45,1000,0.045,0.033799334842846314,0.05968314287076907
288,decay_q:0.02,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.02,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.02,unresolved_tie,31,1000,0.031,0.02192386473850233,0.04366576613553198
288,decay_q:0.05,uniform,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.05,expertise,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.05,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.05,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.05,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.05,reward_learning,103,1000,0.103,0.08565451806760464,0.12338403940998945
288,decay_q:0.05,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.05,belief_dynamic,42,1000,0.042,0.031220715828023885,0.05628472327710986
288,decay_q:0.05,decay_q:0.02,186,1000,0.186,0.16310078087999175,0.21130251143226153
288,decay_q:0.05,decay_q:0.05,225,1000,0.225,0.20019851963259613,0.25190627458991877
288,decay_q:0.05,decay_q:0.1,139,1000,0.139,0.11893604544071834,0.1618269753386557
288,decay_q:0.05,decay_q:0.2,161,1000,0.161,0.13952416184016234,0.1850704754014105
288,decay_q:0.05,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.05,discounted_evidence:0.9,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
288,decay_q:0.05,discounted_evidence:0.95,138,1000,0.138,0.11800423096411534,0.16076644361243145
288,decay_q:0.05,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.05,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.05,unresolved_tie,5,1000,0.005,0.0021375039957652504,0.011651125604761368
288,decay_q:0.1,uniform,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.1,expertise,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.1,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.1,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.1,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.1,reward_learning,36,1000,0.036,0.026115418024352906,0.0494359438638175
288,decay_q:0.1,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.1,belief_dynamic,75,1000,0.075,0.0602515618187045,0.09300130197972745
288,decay_q:0.1,decay_q:0.02,89,1000,0.089,0.0728879752136599,0.10825773542435312
288,decay_q:0.1,decay_q:0.05,146,1000,0.146,0.1254689208733851,0.1692405233257794
288,decay_q:0.1,decay_q:0.1,203,1000,0.203,0.17922776346679883,0.22904541429351719
288,decay_q:0.1,decay_q:0.2,279,1000,0.279,0.2520873156578569,0.30760417351732783
288,decay_q:0.1,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.1,discounted_evidence:0.9,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
288,decay_q:0.1,discounted_evidence:0.95,169,1000,0.169,0.14704924560056298,0.1934841612636276
288,decay_q:0.1,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.1,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.1,unresolved_tie,2,1000,0.002,0.000548632102457155,0.007262958889587807
288,decay_q:0.2,uniform,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.2,expertise,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.2,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.2,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.2,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.2,reward_learning,39,1000,0.039,0.028658799196088068,0.052869601300564
288,decay_q:0.2,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.2,belief_dynamic,20,1000,0.02,0.012983581129037627,0.03069024151389728
288,decay_q:0.2,decay_q:0.02,80,1000,0.08,0.06474778552394919,0.09846680928861887
288,decay_q:0.2,decay_q:0.05,78,1000,0.078,0.0629469187422331,0.09628298366468052
288,decay_q:0.2,decay_q:0.1,148,1000,0.148,0.12733863362020514,0.17135550298461383
288,decay_q:0.2,decay_q:0.2,565,1000,0.565,0.5340817573697643,0.5954207458140048
288,decay_q:0.2,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.2,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.2,discounted_evidence:0.95,60,1000,0.06,0.046896260125365796,0.07647141063065788
288,decay_q:0.2,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.2,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,decay_q:0.2,unresolved_tie,10,1000,0.01,0.005440695309270557,0.01830966530539216
288,discounted_evidence:0.8,uniform,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,expertise,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,reward_learning,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,discounted_evidence:0.8,988,1000,0.988,0.9791425260718425,0.9931224209078404
288,discounted_evidence:0.8,discounted_evidence:0.9,12,1000,0.012,0.006877579092159561,0.020857473928157594
288,discounted_evidence:0.8,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.8,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.9,uniform,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.9,expertise,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.9,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.9,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.9,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.9,reward_learning,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.9,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.9,belief_dynamic,26,1000,0.026,0.01780381535792082,0.0378240845019774
288,discounted_evidence:0.9,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.9,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.9,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.9,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.9,discounted_evidence:0.8,11,1000,0.011,0.006153110089114165,0.01958959672837577
288,discounted_evidence:0.9,discounted_evidence:0.9,948,1000,0.948,0.9324439406590116,0.9601271582075824
288,discounted_evidence:0.9,discounted_evidence:0.95,15,1000,0.015,0.00911089683719635,0.02460119479160246
288,discounted_evidence:0.9,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.9,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.9,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.95,uniform,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.95,expertise,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.95,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.95,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.95,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.95,reward_learning,2,1000,0.002,0.000548632102457155,0.007262958889587807
288,discounted_evidence:0.95,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.95,belief_dynamic,198,1000,0.198,0.17447715201169275,0.2238342947344872
288,discounted_evidence:0.95,decay_q:0.02,40,1000,0.04,0.02951080927390945,0.05400993742556984
288,discounted_evidence:0.95,decay_q:0.05,81,1000,0.081,0.06564936712410993,0.09955757389128536
288,discounted_evidence:0.95,decay_q:0.1,109,1000,0.109,0.09115973208991156,0.12983290260464586
288,discounted_evidence:0.95,decay_q:0.2,50,1000,0.05,0.03813007264328189,0.0653141360844696
288,discounted_evidence:0.95,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.95,discounted_evidence:0.9,12,1000,0.012,0.006877579092159561,0.020857473928157594
288,discounted_evidence:0.95,discounted_evidence:0.95,508,1000,0.508,0.4770423632544587,0.5388964063681592
288,discounted_evidence:0.95,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.95,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,discounted_evidence:0.95,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,uniform,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,expertise,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,reward_learning,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,recent_window:5,1000,1000,1.0,0.9961731014136095,1.0
288,recent_window:5,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:5,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,uniform,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,expertise,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,reward_learning,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,recent_window:8,recent_window:8,1000,1000,1.0,0.9961731014136095,1.0
288,recent_window:8,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
576,uniform,uniform,1000,1000,1.0,0.9961731014136095,1.0
576,uniform,expertise,0,1000,0.0,0.0,0.003826898586390522
576,uniform,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,uniform,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,uniform,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,uniform,reward_learning,0,1000,0.0,0.0,0.003826898586390522
576,uniform,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,uniform,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
576,uniform,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
576,uniform,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
576,uniform,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
576,uniform,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
576,uniform,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,uniform,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
576,uniform,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
576,uniform,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,uniform,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,uniform,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
576,expertise,uniform,0,1000,0.0,0.0,0.003826898586390522
576,expertise,expertise,1000,1000,1.0,0.9961731014136095,1.0
576,expertise,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,expertise,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,expertise,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,expertise,reward_learning,0,1000,0.0,0.0,0.003826898586390522
576,expertise,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,expertise,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
576,expertise,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
576,expertise,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
576,expertise,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
576,expertise,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
576,expertise,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,expertise,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
576,expertise,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
576,expertise,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,expertise,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,expertise,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,uniform,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,expertise,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,repeat_last,1000,1000,1.0,0.9961731014136095,1.0
576,repeat_last,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,reward_learning,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,repeat_last,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,uniform,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,expertise,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,win_stay_expertise,1000,1000,1.0,0.9961731014136095,1.0
576,win_stay_expertise,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,reward_learning,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,win_stay_expertise,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,uniform,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,expertise,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,reward_learning,56,1000,0.056,0.04337460969160231,0.07202367625311248
576,history_frequency,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,decay_q:0.2,2,1000,0.002,0.000548632102457155,0.007262958889587807
